Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Category,Resume
,Nancy Brown,"Ethical Hacking, Linux, Cybersecurity, Networking",1.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,80647.0,8.0,80.0,,237
,April Lewis,"Python, Deep Learning",5.0,B.Tech,,Data Scientist,Hire,67218.0,3.0,75.0,,238
,Tiffany Austin,"Python, TensorFlow, NLP, Pytorch",8.0,PhD,AWS Certified,AI Researcher,Hire,104942.0,5.0,100.0,,239
,Sheila Gonzalez,"Deep Learning, SQL",1.0,M.Tech,Google ML,Data Scientist,Reject,64383.0,4.0,50.0,,240
,Barbara Bernard,"Linux, Ethical Hacking",10.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,50784.0,0.0,100.0,,241
,Mario Savage,"Deep Learning, Machine Learning, Python, SQL",5.0,B.Tech,AWS Certified,Data Scientist,Hire,78601.0,7.0,100.0,,242
,Katherine Chase,"C++, SQL, React",8.0,B.Tech,Google ML,Software Engineer,Hire,99288.0,4.0,100.0,,243
,Rodney Diaz,"Linux, Networking",0.0,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,64620.0,6.0,50.0,,244
,Michael Phelps,"NLP, Pytorch",2.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,113947.0,8.0,80.0,,245
,Christine Reyes,"Deep Learning, Python, SQL",2.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,119054.0,8.0,85.0,,246
,Daniel Alvarado,"Cybersecurity, Ethical Hacking, Linux",7.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,63157.0,4.0,100.0,,247
,Ashley Moore,"Deep Learning, Machine Learning, SQL",5.0,B.Sc,Google ML,Data Scientist,Hire,41593.0,4.0,95.0,,248
,Caitlin Shaw,"SQL, Java, React, C++",4.0,MBA,Deep Learning Specialization,Software Engineer,Hire,101488.0,5.0,95.0,,249
,James Gibson,"React, Java",2.0,MBA,AWS Certified,Software Engineer,Hire,113130.0,8.0,80.0,,250
,Timothy Smith,"Python, NLP, TensorFlow, Pytorch",9.0,B.Tech,AWS Certified,AI Researcher,Hire,95912.0,10.0,100.0,,251
,Erin Maynard,"Pytorch, NLP, TensorFlow, Python",7.0,M.Tech,AWS Certified,AI Researcher,Hire,51478.0,9.0,100.0,,252
,Sherry Mcgrath,"TensorFlow, Python, Pytorch",8.0,PhD,,AI Researcher,Hire,75976.0,1.0,100.0,,253
,Juan Velez,"SQL, Machine Learning",2.0,B.Tech,,Data Scientist,Reject,116999.0,2.0,40.0,,254
,Sara Collins,"React, C++, SQL, Java",7.0,MBA,Deep Learning Specialization,Software Engineer,Hire,90437.0,5.0,100.0,,255
,Kathleen Foster,"NLP, Pytorch, TensorFlow",6.0,B.Tech,Deep Learning Specialization,AI Researcher,Hire,72164.0,4.0,100.0,,256
,Paul Williams,"Java, C++, React",9.0,M.Tech,,Software Engineer,Hire,54990.0,1.0,100.0,,257
,Jasmine Cole,"Cybersecurity, Linux",8.0,B.Sc,Google ML,Cybersecurity Analyst,Hire,90950.0,10.0,100.0,,258
,Bryan Wright,"SQL, Machine Learning, Deep Learning",0.0,B.Tech,Deep Learning Specialization,Data Scientist,Reject,113435.0,2.0,35.0,,259
,Dr. Samantha Hill MD,"TensorFlow, Pytorch, Python",8.0,B.Tech,AWS Certified,AI Researcher,Hire,78090.0,6.0,100.0,,260
,Steven Hull,"Python, Pytorch",7.0,B.Sc,Google ML,AI Researcher,Hire,71756.0,2.0,100.0,,261
,Eduardo Wilson,"Ethical Hacking, Linux, Networking",1.0,PhD,AWS Certified,Cybersecurity Analyst,Hire,59652.0,10.0,85.0,,262
,Bryan Scott,"TensorFlow, NLP",10.0,B.Sc,AWS Certified,AI Researcher,Hire,86663.0,2.0,100.0,,263
,Jessica Burnett,"Python, TensorFlow",0.0,M.Tech,AWS Certified,AI Researcher,Reject,77225.0,1.0,25.0,,264
,Kim Brown,"NLP, Python, Pytorch",1.0,MBA,AWS Certified,AI Researcher,Reject,97459.0,0.0,35.0,,265
,Maria Green MD,"NLP, TensorFlow",7.0,MBA,Google ML,AI Researcher,Hire,99118.0,1.0,95.0,,266
,Gregory Rogers,"Networking, Ethical Hacking",0.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,74792.0,5.0,45.0,,267
,Nathaniel Yoder,"SQL, React",10.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,89543.0,5.0,100.0,,268
,Paul Lozano,"SQL, Machine Learning, Deep Learning, Python",8.0,M.Tech,Google ML,Data Scientist,Hire,109019.0,8.0,100.0,,269
,Jerry Allen,"Cybersecurity, Linux, Networking, Ethical Hacking",9.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,94447.0,4.0,100.0,,270
,Amy Poole,"Machine Learning, SQL, Python",0.0,PhD,Google ML,Data Scientist,Reject,43642.0,7.0,60.0,,271
,Laura Garcia,"Ethical Hacking, Cybersecurity",0.0,B.Sc,,Cybersecurity Analyst,Reject,47079.0,8.0,50.0,,272
,Cassandra Ford,"Linux, Cybersecurity",2.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,48427.0,1.0,45.0,,273
,Ricky Morris,"NLP, Pytorch, Python",8.0,MBA,,AI Researcher,Hire,75898.0,3.0,100.0,,274
,Jon Hall,"Networking, Linux",3.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102962.0,7.0,85.0,,275
,Amber Brown,"NLP, TensorFlow",7.0,PhD,Deep Learning Specialization,AI Researcher,Hire,48195.0,0.0,90.0,,276
,Dr. Antonio Martinez,"Deep Learning, Machine Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Reject,71310.0,1.0,60.0,,277
,Dwayne Taylor,"React, C++, SQL, Java",4.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,90345.0,7.0,100.0,,278
,Trevor Freeman,"Cybersecurity, Networking, Ethical Hacking",6.0,M.Tech,AWS Certified,Cybersecurity Analyst,Hire,53165.0,8.0,100.0,,279
,Kristen Santana,"Deep Learning, Machine Learning",0.0,PhD,Google ML,Data Scientist,Reject,73914.0,1.0,25.0,,280
,Rachael Hayes,"C++, SQL, React",10.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,48829.0,5.0,100.0,,281
,Gary Gonzalez,"Python, TensorFlow, Pytorch, NLP",9.0,MBA,Google ML,AI Researcher,Hire,99238.0,1.0,100.0,,282
,Mrs. Ashley Stanley,"Pytorch, Python, NLP, TensorFlow",0.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,67037.0,9.0,75.0,,283
,Sonia Mendoza,"Python, TensorFlow",3.0,B.Sc,,AI Researcher,Reject,82959.0,3.0,55.0,,284
,Tara Williams,"Python, Deep Learning",7.0,B.Tech,,Data Scientist,Hire,104891.0,2.0,90.0,,285
,Joanna Little,"Ethical Hacking, Cybersecurity, Networking",2.0,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,117219.0,5.0,70.0,,286
,Emily Sanchez,"C++, React, SQL, Java",2.0,MBA,,Software Engineer,Reject,96229.0,1.0,45.0,,287
,Rebecca Lewis,"Python, SQL, Deep Learning",10.0,B.Tech,,Data Scientist,Hire,92689.0,8.0,100.0,,288
,Jonathan Andrews,"Python, Deep Learning, SQL, Machine Learning",2.0,M.Tech,,Data Scientist,Hire,82012.0,7.0,75.0,,289
,Martin Dean,"Ethical Hacking, Networking",6.0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,61633.0,4.0,100.0,,290
,Olivia Montgomery,"TensorFlow, Python",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,73596.0,9.0,85.0,,291
,Amanda Watson,"Cybersecurity, Networking, Linux",2.0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,104195.0,3.0,60.0,,292
,Katelyn Hopkins,"Machine Learning, Python, SQL",6.0,B.Tech,,Data Scientist,Hire,50393.0,5.0,100.0,,293
,Jeremy Shaw,"Java, C++, React, SQL",4.0,B.Sc,,Software Engineer,Hire,98181.0,8.0,100.0,,294
,Nathan Williams,"Pytorch, Python, NLP, TensorFlow",9.0,MBA,Deep Learning Specialization,AI Researcher,Hire,117784.0,3.0,100.0,,295
,Jacqueline Frederick,"Deep Learning, Python, Machine Learning, SQL",2.0,B.Sc,,Data Scientist,Hire,84282.0,6.0,70.0,,296
,Robert Cook,"Networking, Linux, Ethical Hacking, Cybersecurity",2.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Reject,108144.0,2.0,60.0,,297
,Jerome Schmitt,"Networking, Cybersecurity, Linux, Ethical Hacking",8.0,MBA,Google ML,Cybersecurity Analyst,Hire,104087.0,4.0,100.0,,298
,Scott Coleman,"SQL, Deep Learning",6.0,B.Tech,Google ML,Data Scientist,Hire,80534.0,6.0,100.0,,299
,Robin Mcgrath,"Python, Pytorch, TensorFlow",1.0,M.Tech,,AI Researcher,Hire,88349.0,10.0,75.0,,300
,Kristen Maynard,"Linux, Ethical Hacking",10.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,71601.0,9.0,100.0,,301
,Denise Collins,"React, Java, SQL, C++",5.0,PhD,Deep Learning Specialization,Software Engineer,Hire,94954.0,10.0,100.0,,302
,Amber Dalton,"NLP, Python, TensorFlow, Pytorch",2.0,PhD,Deep Learning Specialization,AI Researcher,Hire,72948.0,10.0,100.0,,303
,Carlos Goodwin,"Python, NLP",8.0,B.Sc,Google ML,AI Researcher,Hire,89808.0,10.0,100.0,,304
,Tina Howard,"SQL, Python, Machine Learning",6.0,B.Sc,AWS Certified,Data Scientist,Hire,52824.0,9.0,100.0,,305
,Nathaniel Terry,"React, SQL, C++",1.0,MBA,,Software Engineer,Hire,88441.0,10.0,75.0,,306
,Jessica Campbell,"Machine Learning, SQL, Python",4.0,B.Sc,Google ML,Data Scientist,Hire,114573.0,8.0,100.0,,307
,Andrew Shaw,"Python, SQL",1.0,MBA,Deep Learning Specialization,Data Scientist,Hire,112556.0,7.0,65.0,,308
,Stephen Lopez,"Deep Learning, SQL",6.0,B.Tech,AWS Certified,Data Scientist,Hire,106433.0,0.0,80.0,,309
,Megan Cox,"SQL, Java",3.0,B.Tech,,Software Engineer,Hire,63531.0,8.0,80.0,,310
,Richard Kelly,"Cybersecurity, Ethical Hacking, Networking",0.0,B.Tech,,Cybersecurity Analyst,Reject,82635.0,7.0,50.0,,311
,Benjamin Rivera,"SQL, Machine Learning, Python, Deep Learning",6.0,B.Sc,Google ML,Data Scientist,Hire,99502.0,8.0,100.0,,312
,Laura Stewart,"Deep Learning, SQL, Python, Machine Learning",1.0,PhD,Deep Learning Specialization,Data Scientist,Reject,52288.0,1.0,45.0,,313
,Ronald Luna,"C++, SQL",5.0,M.Tech,Google ML,Software Engineer,Hire,106464.0,5.0,95.0,,314
,Robert Thompson,"Networking, Ethical Hacking, Linux, Cybersecurity",10.0,M.Tech,Google ML,Cybersecurity Analyst,Hire,97006.0,5.0,100.0,,315
,Joseph Rojas,"Cybersecurity, Ethical Hacking, Linux",1.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,78344.0,10.0,85.0,,316
,Richard Padilla,"Cybersecurity, Networking, Ethical Hacking, Linux",2.0,B.Sc,,Cybersecurity Analyst,Reject,59121.0,4.0,60.0,,317
,Heather Savage,"Machine Learning, Python, Deep Learning",2.0,B.Tech,Deep Learning Specialization,Data Scientist,Hire,55376.0,7.0,80.0,,318
,Elizabeth Chavez,"TensorFlow, Python, NLP",9.0,M.Tech,AWS Certified,AI Researcher,Hire,101293.0,0.0,100.0,,319
,Scott Richardson,"SQL, Java, C++, React",0.0,B.Tech,AWS Certified,Software Engineer,Hire,53699.0,8.0,70.0,,320
,Jerome Sampson,"Deep Learning, SQL",5.0,MBA,Google ML,Data Scientist,Hire,114879.0,8.0,100.0,,321
,Jennifer Padilla,"Networking, Linux, Cybersecurity, Ethical Hacking",5.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,102150.0,3.0,95.0,,322
,Malik Burns,"Python, Deep Learning",5.0,B.Tech,,Data Scientist,Hire,73559.0,10.0,100.0,,323
,Brandon Monroe,"Ethical Hacking, Linux",8.0,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,93214.0,2.0,100.0,,324
,Heather Mcdonald,"C++, Java, SQL",3.0,PhD,Deep Learning Specialization,Software Engineer,Hire,98746.0,4.0,75.0,,325
,William Bryant,"Deep Learning, Python",3.0,MBA,AWS Certified,Data Scientist,Hire,44012.0,10.0,100.0,,326
,Abigail Brock,"Machine Learning, Python, Deep Learning",9.0,B.Tech,,Data Scientist,Hire,93707.0,0.0,100.0,,327
,Maria Perez PhD,"Ethical Hacking, Linux, Cybersecurity",4.0,MBA,,Cybersecurity Analyst,Hire,52722.0,9.0,100.0,,328
,William Casey,"SQL, React, C++",7.0,B.Tech,AWS Certified,Software Engineer,Hire,65733.0,0.0,95.0,,329
,Bryan Clayton,"Networking, Cybersecurity, Ethical Hacking, Linux",0.0,PhD,AWS Certified,Cybersecurity Analyst,Reject,62201.0,5.0,55.0,,330
,James Murphy,"SQL, Java",7.0,M.Tech,AWS Certified,Software Engineer,Hire,115275.0,5.0,100.0,,331
,Brett Mills,"Python, Deep Learning, SQL, Machine Learning",1.0,B.Tech,AWS Certified,Data Scientist,Hire,61616.0,9.0,85.0,,332
,Kimberly Thompson,"TensorFlow, Pytorch",5.0,PhD,AWS Certified,AI Researcher,Hire,79405.0,4.0,90.0,,333
,William Walker,"Linux, Cybersecurity, Networking",2.0,B.Sc,AWS Certified,Cybersecurity Analyst,Reject,54759.0,1.0,50.0,,334
,Natalie King,"Ethical Hacking, Linux",7.0,M.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,91922.0,0.0,90.0,,335
,Sergio Scott,"Java, SQL, React, C++",10.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,69145.0,4.0,100.0,,336
,Carlos Park,"Pytorch, TensorFlow",2.0,MBA,AWS Certified,AI Researcher,Hire,65012.0,6.0,70.0,,337
,Stacie Pitts,"C++, SQL",7.0,MBA,AWS Certified,Software Engineer,Hire,45278.0,8.0,100.0,,338
,Jose Kirk,"Networking, Linux, Ethical Hacking, Cybersecurity",4.0,B.Tech,,Cybersecurity Analyst,Reject,75555.0,0.0,60.0,,339
,John Alvarez,"SQL, Machine Learning",0.0,B.Tech,AWS Certified,Data Scientist,Reject,90362.0,8.0,60.0,,340
,Austin Saunders,"C++, Java",0.0,B.Sc,,Software Engineer,Reject,89148.0,8.0,50.0,,341
,Shannon Page,"Deep Learning, SQL, Python, Machine Learning",8.0,MBA,AWS Certified,Data Scientist,Hire,100345.0,0.0,100.0,,342
,Dylan Keller,"Python, NLP, TensorFlow",7.0,B.Sc,Google ML,AI Researcher,Hire,62487.0,8.0,100.0,,343
,Stephanie Mosley,"Cybersecurity, Networking",3.0,MBA,,Cybersecurity Analyst,Hire,55213.0,9.0,85.0,,344
,Whitney Thompson,"Deep Learning, Machine Learning, SQL, Python",1.0,M.Tech,Deep Learning Specialization,Data Scientist,Hire,79991.0,10.0,90.0,,345
,Isabel Williams,"Cybersecurity, Ethical Hacking, Networking, Linux",6.0,MBA,Google ML,Cybersecurity Analyst,Hire,89696.0,10.0,100.0,,346
,Jessica Ruiz,"Ethical Hacking, Cybersecurity, Linux, Networking",0.0,MBA,Google ML,Cybersecurity Analyst,Hire,102527.0,7.0,65.0,,347
,Jamie Arnold,"SQL, Java, React",3.0,B.Sc,,Software Engineer,Hire,96280.0,9.0,90.0,,348
,Ashley Gardner,"Machine Learning, Python",1.0,MBA,AWS Certified,Data Scientist,Reject,108606.0,3.0,45.0,,349
,Shannon Young,"Ethical Hacking, Linux",2.0,M.Tech,,Cybersecurity Analyst,Hire,115687.0,7.0,65.0,,350
,George Hansen,"Networking, Ethical Hacking",1.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,65217.0,6.0,60.0,,351
,Tanya Lloyd,"React, C++, SQL, Java",0.0,M.Tech,,Software Engineer,Reject,94099.0,0.0,20.0,,352
,Morgan Mueller,"Python, Deep Learning, SQL, Machine Learning",9.0,PhD,,Data Scientist,Hire,45043.0,5.0,100.0,,353
,Anthony Wheeler,"Python, Machine Learning, Deep Learning",0.0,B.Tech,Google ML,Data Scientist,Reject,116661.0,3.0,40.0,,354
,Isabella Long,"Pytorch, TensorFlow",8.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,73142.0,9.0,100.0,,355
,Vincent Daniel,"Python, Pytorch, TensorFlow, NLP",7.0,B.Sc,Google ML,AI Researcher,Hire,75507.0,7.0,100.0,,356
,Mrs. Debbie Jackson,"Python, NLP",0.0,PhD,Deep Learning Specialization,AI Researcher,Hire,81970.0,10.0,70.0,,357
,Mr. Juan Barron DDS,"SQL, C++, React, Java",4.0,MBA,Google ML,Software Engineer,Hire,59448.0,9.0,100.0,,358
,Debra Franco,"SQL, Deep Learning, Machine Learning",6.0,M.Tech,,Data Scientist,Hire,58016.0,2.0,85.0,,359
,Nicole Randolph,"Networking, Ethical Hacking",0.0,B.Tech,,Cybersecurity Analyst,Reject,97659.0,4.0,30.0,,360
,James Cline,"Linux, Ethical Hacking",2.0,M.Tech,AWS Certified,Cybersecurity Analyst,Reject,76342.0,4.0,60.0,,361
,April West,"Networking, Linux, Cybersecurity, Ethical Hacking",7.0,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,103102.0,2.0,100.0,,362
,Stephanie Edwards,"SQL, Java",3.0,B.Sc,,Software Engineer,Hire,41272.0,6.0,70.0,,363
,Paula Harrison,"TensorFlow, Python, NLP, Pytorch",1.0,B.Sc,AWS Certified,AI Researcher,Reject,40186.0,1.0,45.0,,364
,Breanna Moore,"React, Java, SQL",4.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,82848.0,5.0,90.0,,365
,Tristan Burgess PhD,"TensorFlow, Pytorch",5.0,M.Tech,Deep Learning Specialization,AI Researcher,Hire,82093.0,9.0,100.0,,366
,Christina Perez,"Linux, Cybersecurity, Ethical Hacking",2.0,B.Sc,,Cybersecurity Analyst,Reject,60533.0,2.0,45.0,,367
,Mike Miller,"Python, NLP",5.0,B.Tech,,AI Researcher,Hire,55494.0,8.0,100.0,,368
,Shelly Mann,"Deep Learning, Python",6.0,MBA,Deep Learning Specialization,Data Scientist,Hire,53984.0,7.0,100.0,,369
,Jose Young,"Linux, Networking, Ethical Hacking",10.0,B.Tech,,Cybersecurity Analyst,Hire,91447.0,5.0,100.0,,370
,Timothy Johnson,"Java, C++, React",7.0,PhD,,Software Engineer,Hire,100195.0,6.0,100.0,,371
,Donald Lawson,"React, Java, SQL",3.0,B.Sc,,Software Engineer,Reject,118891.0,0.0,45.0,,372
,Crystal Parker,"NLP, Pytorch, Python",4.0,PhD,Google ML,AI Researcher,Hire,45733.0,9.0,100.0,,373
,Amanda Thomas,"Java, SQL, C++, React",10.0,M.Tech,Google ML,Software Engineer,Hire,51113.0,0.0,100.0,,374
,Thomas Lee,"Cybersecurity, Linux, Ethical Hacking",3.0,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,75300.0,5.0,80.0,,375
,Jennifer Love,"Ethical Hacking, Networking, Linux",1.0,M.Tech,Google ML,Cybersecurity Analyst,Reject,57375.0,2.0,45.0,,376
,Breanna Barrett,"C++, React",8.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,71077.0,7.0,100.0,,377
,Jacob White,"Python, Machine Learning, Deep Learning",0.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,97987.0,10.0,75.0,,378
,Zachary Lynch,"SQL, Python",8.0,B.Sc,Deep Learning Specialization,Data Scientist,Hire,118157.0,10.0,100.0,,379
,Mr. Keith Smith,"SQL, Python, Deep Learning, Machine Learning",2.0,B.Tech,Google ML,Data Scientist,Hire,69741.0,10.0,100.0,,380
,James Allen,"Pytorch, NLP, Python, TensorFlow",10.0,M.Tech,AWS Certified,AI Researcher,Hire,77860.0,1.0,100.0,,381
,Diana Lewis,"NLP, TensorFlow, Pytorch",3.0,M.Tech,AWS Certified,AI Researcher,Hire,112201.0,6.0,85.0,,382
,David Wilkerson,"Pytorch, TensorFlow, NLP",8.0,B.Tech,AWS Certified,AI Researcher,Hire,80736.0,2.0,100.0,,383
,Melissa Wheeler,"TensorFlow, Python, NLP, Pytorch",4.0,B.Tech,,AI Researcher,Hire,94202.0,4.0,80.0,,384
,Elijah Mcmillan,"React, C++",6.0,B.Tech,Google ML,Software Engineer,Hire,114890.0,7.0,100.0,,385
,Wendy Ferguson,"Linux, Ethical Hacking, Networking",10.0,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,108070.0,1.0,100.0,,386
,Xavier Wheeler,"NLP, Pytorch, TensorFlow",1.0,B.Tech,AWS Certified,AI Researcher,Reject,60718.0,1.0,40.0,,387
,Linda Hardy,"C++, SQL, Java",10.0,M.Tech,Deep Learning Specialization,Software Engineer,Hire,95050.0,2.0,100.0,,388
,Pamela Dillon MD,"Pytorch, NLP, Python",10.0,MBA,Google ML,AI Researcher,Hire,85192.0,2.0,100.0,,389
,Miguel Robbins,"Deep Learning, Python, SQL, Machine Learning",1.0,PhD,AWS Certified,Data Scientist,Reject,84131.0,3.0,55.0,,390
,Jordan Matthews,"NLP, TensorFlow",8.0,MBA,,AI Researcher,Hire,64722.0,1.0,95.0,,391
,Tyler Fischer,"NLP, Python",9.0,M.Tech,,AI Researcher,Hire,107875.0,5.0,100.0,,392
,Jack Hall,"C++, React, Java",9.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,76157.0,8.0,100.0,,393
,Victor Braun,"Python, Machine Learning, SQL",6.0,PhD,,Data Scientist,Hire,46741.0,1.0,80.0,,394
,Donald Morales,"Python, Pytorch, TensorFlow, NLP",8.0,B.Tech,AWS Certified,AI Researcher,Hire,65345.0,8.0,100.0,,395
,Elizabeth Hernandez,"Java, SQL",3.0,B.Tech,Deep Learning Specialization,Software Engineer,Reject,89716.0,1.0,55.0,,396
,Leah Cain,"Machine Learning, Deep Learning, SQL, Python",3.0,M.Tech,AWS Certified,Data Scientist,Reject,93900.0,0.0,60.0,,397
,Allison Hoffman,"Ethical Hacking, Linux",1.0,PhD,,Cybersecurity Analyst,Hire,95656.0,9.0,65.0,,398
,Danielle Davis,"Machine Learning, Python, Deep Learning",1.0,MBA,Deep Learning Specialization,Data Scientist,Reject,79404.0,4.0,55.0,,399
,Jacob Peterson,"Pytorch, NLP, Python, TensorFlow",5.0,B.Tech,,AI Researcher,Hire,56104.0,6.0,100.0,,400
,Christopher Chandler DVM,"Cybersecurity, Linux, Ethical Hacking",5.0,MBA,AWS Certified,Cybersecurity Analyst,Hire,59821.0,5.0,100.0,,401
,Sarah Gomez,"Cybersecurity, Networking, Linux, Ethical Hacking",6.0,B.Sc,,Cybersecurity Analyst,Hire,102518.0,7.0,100.0,,402
,Carlos Dawson,"Networking, Linux, Ethical Hacking, Cybersecurity",10.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,61659.0,10.0,100.0,,403
,Gregg Barber,"Python, Machine Learning, Deep Learning",0.0,M.Tech,Deep Learning Specialization,Data Scientist,Reject,114745.0,6.0,55.0,,404
,Kyle Contreras,"Cybersecurity, Linux, Ethical Hacking",3.0,MBA,,Cybersecurity Analyst,Hire,103993.0,9.0,90.0,,405
,Jon Craig,"React, SQL, Java",1.0,B.Sc,Google ML,Software Engineer,Hire,105524.0,9.0,80.0,,406
,Tiffany Rogers,"NLP, Pytorch, TensorFlow",8.0,MBA,Deep Learning Specialization,AI Researcher,Hire,102267.0,6.0,100.0,,407
,Gregory Beard,"TensorFlow, NLP, Python",4.0,MBA,AWS Certified,AI Researcher,Hire,72225.0,6.0,95.0,,408
,Timothy Fitzgerald,"Networking, Linux",3.0,MBA,,Cybersecurity Analyst,Hire,97811.0,6.0,70.0,,409
,Raymond Perez,"Python, SQL",0.0,PhD,Deep Learning Specialization,Data Scientist,Hire,118756.0,9.0,65.0,,410
,Jeffrey Cannon,"Deep Learning, SQL",5.0,MBA,Google ML,Data Scientist,Hire,101471.0,0.0,70.0,,411
,Kent Davis,"Cybersecurity, Networking",4.0,PhD,,Cybersecurity Analyst,Reject,87051.0,0.0,50.0,,412
,Alex Valdez,"C++, Java, React",4.0,MBA,Google ML,Software Engineer,Hire,53412.0,0.0,65.0,,413
,Jonathan Lewis,"Pytorch, TensorFlow, NLP",1.0,MBA,AWS Certified,AI Researcher,Hire,64694.0,9.0,80.0,,414
,James Reyes,"React, C++",5.0,B.Sc,Deep Learning Specialization,Software Engineer,Hire,85526.0,1.0,75.0,,415
,Kathryn Carter,"Java, React, C++, SQL",7.0,PhD,Deep Learning Specialization,Software Engineer,Hire,55916.0,6.0,100.0,,416
,Amanda Burke,"Deep Learning, SQL, Machine Learning, Python",1.0,MBA,AWS Certified,Data Scientist,Reject,86355.0,4.0,60.0,,417
,James Bell,"Deep Learning, Machine Learning, Python, SQL",5.0,B.Tech,,Data Scientist,Hire,112155.0,0.0,70.0,,418
,Valerie Clark,"SQL, Machine Learning, Python, Deep Learning",2.0,MBA,AWS Certified,Data Scientist,Hire,58438.0,6.0,80.0,,419
,Joseph Richards,"Cybersecurity, Ethical Hacking, Linux",1.0,B.Tech,Google ML,Cybersecurity Analyst,Hire,65313.0,7.0,70.0,,420
,Megan Smith,"Linux, Networking, Cybersecurity",6.0,MBA,,Cybersecurity Analyst,Hire,59504.0,1.0,80.0,,421
,Stephen Mason,"Python, Deep Learning",2.0,B.Tech,AWS Certified,Data Scientist,Hire,83979.0,5.0,65.0,,422
,Zachary Cohen,"NLP, TensorFlow, Pytorch, Python",8.0,B.Sc,Deep Learning Specialization,AI Researcher,Hire,108667.0,0.0,100.0,,423
,Cristian Hernandez,"C++, React, Java, SQL",7.0,B.Tech,AWS Certified,Software Engineer,Hire,59061.0,6.0,100.0,,424
,David Smith,"SQL, C++",3.0,B.Tech,Deep Learning Specialization,Software Engineer,Hire,41891.0,4.0,70.0,,425
,Molly Brewer,"Python, NLP, Pytorch, TensorFlow",4.0,B.Sc,,AI Researcher,Hire,61931.0,8.0,100.0,,426
